edge_id,translation_id,original_id,translation_label,original_label,p_partial,p_same_content,original_excerpt,translation_excerpt
9b2950a9-f5d7-4fb7-99fc-2a5f62931af5,sc167_clemens_epistula_ad_corinthios_chap49_en,sc167_clemens_epistula_ad_corinthios_chap49,I Clem. 49 (English),I Clem. 49,0.99,0.44,49. 1. Ὁ ἔχων ἀγάπην ἐν Χριστῷ ποιησάτω τὰ τοῦ Χριστοῦ παραγγέλματα. 2. Τὸν δεσμὸν τῆς ἀγάπης τοῦ θεοῦ τίς δύναται ἐξηγήσασθαι ; 3. τὸ μεγαλεῖον τῆς καλλονῆς αὐτοῦ τίς ἀρκετὸς ἐξει,49.1. Let whoever has love in Christ keep the commandments of Christ. 2. Who can explain the bond of God's love? 3. Who is capable of declaring the greatness of its beauty? 4. The 
7dfd7193-82be-40dc-8034-b8734d75509d,sc167_clemens_epistula_ad_corinthios_chap53_en,sc167_clemens_epistula_ad_corinthios_chap53,I Clem. 53 (English),I Clem. 53,0.99,0.59,"53. 1. Ἐπίστασθε γὰρ καὶ καλῶς ἐπίστασθε τὰς ἱερὰς γραφάς, ἀγαπητοί, καὶ ἐγκεκύφατε εἰς τὰ λόγια τοῦ θεοῦ. Πρὸς ἀνάμνησιν οὖν ταῦτα γράφομεν. 2. Μωϋσέως γὰρ ἀνα-βάντος εἰς τὸ ὄρος ","53.1. For you know and know well, beloved, the sacred scriptures, and you have searched into the oracles of God. Therefore we write these things as a reminder. 2. For when Moses we"
a789e2c5-f180-48e3-9bdc-b3d0136c321f,sc167_clemens_epistula_ad_corinthios_chap60_en,sc167_clemens_epistula_ad_corinthios_chap60,I Clem. 60 (English),I Clem. 60,0.99,0.74,"60. 1. Σὺ γὰρ τὴν ἀέναον τοῦ κόσμου σύστασιν διὰ τῶν ἐνεργουμένων ἐφανεροποίησας · σύ, κύριε, τὴν οἰκουμένην ἔκτισας, ὁ πιστὸς ἐν πάσαις ταῖς γενεαῖς, δίκαιος ἐν τοῖς κρίμασιν, θαυ","60.1. For you made manifest the eternal constitution of the world through the things you have wrought; you, Lord, created the inhabited world—you who are faithful in all generation"
e75a5bf2-669f-4205-a2f4-42248503dcdb,sc167_clemens_epistula_ad_corinthios_chap61_en,sc167_clemens_epistula_ad_corinthios_chap61,I Clem. 61 (English),I Clem. 61,0.99,0.69,"61. 1. Σύ, δέσποτα, ἔδωκας τὴν ἐξουσίαν τῆς βασιλείας αὐτοῖς διὰ τοῦ μεγαλοπρεποῦς καὶ ἀνεκδιηγήτου κράτους σου, εἰς τὸ γινώσκοντας ἡμᾶς τὴν ὑπὸ σοῦ αὐτοῖς δεδομένην δόξαν καὶ τιμὴ","61.1. You, O Master, have given them the authority of sovereignty through your magnificent and inexpressible power, so that we, knowing the glory and honor you have given them, sho"
75d8ba41-1c14-48c6-b145-b92767a70f35,sc172_epistula_barnabae_chap_10_verset_11a_11e_en,sc172_epistula_barnabae_chap_10_verset_11a_11e,Barn. 10.11a-11e (English),Barn. 10.11a-11e,0.99,0.74,11a. Ἀλλ' εἶπεν Μωϋσῆς · « Φάγεσθε πᾶν διχηλοῦν καὶ μαρυκώμενον. » 11b. Τί λέγει ; ὅτι τὴν τροφὴν λαμβάνων οἶδεν τὸν τρέφοντα αὐτὸν καὶ ἐπ' αὐτῷ ἀναπαυόμενος εὐφραί-νεσθαι δοκεῖ. 1,"11a. But Moses said: 'You shall eat everything that is cloven-hoofed and ruminant.' 11b. What does he mean? That whoever receives food knows the one who feeds him and, resting on h"
0b5361dd-1d8f-4aa4-b9cd-f6999343d0f5,sc167_clemens_epistula_ad_corinthios_chap5_en,sc167_clemens_epistula_ad_corinthios_chap5,I Clem. 5 (English),I Clem. 5,0.99,0.62,"5. 1. Ἀλλ' ἵνα τῶν ἀρχαίων ὑποδειγμάτων παυσώμεθα, ἔλθωμεν ἐπὶ τοὺς ἔγγιστα γενομένους ἀθλητάς · λάβωμεν τῆς γενεᾶς ἡμῶν τὰ γενναῖα ὑποδείγματα. 2. Διὰ ζῆλον καὶ φθόνον οἱ μέγιστοι","5.1. But to leave off the ancient examples, let us come to the athletes nearest to our own time; let us take the noble examples of our own generation. 2. Through jealousy and envy "
32689c6e-042a-46b2-bfbe-dfb88e1e3b26,sc172_epistula_barnabae_chap_16_verset_6a_10b_en,sc172_epistula_barnabae_chap_16_verset_6a_10b,Barn. 16.6a-10b (English),Barn. 16.6a-10b,0.99,0.35,"6a. Ζητήσωμεν δέ, εἰ ἔστιν ναὸς θεοῦ ; ἔστιν, ὅπου αὐτὸς λέγει ποιεῖν καὶ καταρτίζειν. 6b. Γέγραπται γάρ · « Καὶ ἔσται, τῆς ἑβδομάδος συντελουμένης οἰκοδομηθήσεται ναὸς θεοῦ ἐνδόξω","But it will be built in the name of the Lord. Give heed, that the temple of the Lord may be built gloriously. How? Learn: by receiving the forgiveness of sins and hoping in the Nam"
7c51315d-a774-411e-b2e2-b47ac73ae7c7,sc172_epistula_barnabae_chap_10_verset_6a_8c_en,sc172_epistula_barnabae_chap_10_verset_6a_8c,Barn. 10.6a-8c (English),Barn. 10.6a-8c,0.99,0.67,"6a. Ἀλλὰ καὶ « τὸν δασύποδα οὐ φάγῃ » · 6b. πρὸς τί ; οὐ μὴ γένῃ, φησίν, παιδοφθόρος οὐδὲ ὁμοιωθήσῃ τοῖς τοιού-τοις. 6c. Ὅτι ὁ λαγωὸς κατ' ἐνιαυτὸν πλεονεκτεῖ τὴν ἀφό-δευσιν - ὅσα ","6a. 'But you shall not eat the hare' either. 6b. Why? Do not, he says, become a corrupter of boys, nor become like them. 6c. For the hare adds an additional passage of excrement ea"
c5296dae-5888-4994-ae9e-84bb7e79dd79,sc20_theophilus_ad_autolycum_ii_liv_2_superiorite_des_auteurs_sacres_sur_les_profanes_chap_20_en,sc20_theophilus_ad_autolycum_ii_liv_2_superiorite_des_auteurs_sacres_sur_les_profanes_chap_20,Ad Aut. II 20 (English),Ad Aut. II 20,0.99,0.72,20. Τὰ δὲ ῥητὰ τῆς ἱστορίας τῆς ἱερᾶς ἡ γραφὴ οὕτως περιέχει · Καὶ ἐφύτευσεν ὁ θεὸς τὸν παράδεισον ἐν Ἐδὲμ κατὰ ἀνατολάς καὶ ἔθετο ἐκεῖ τὸν ἄνθρωπον ὃν ἔπλασεν. Καὶ ἐξανέτειλεν ὁ θ,20. The text of the sacred historical narrative runs as follows: And God planted paradise in Eden toward the east and placed there the man whom he had formed. And God caused to spr
61d8444c-8c8e-41a2-9181-983dba8ea368,sc20_theophilus_ad_autolycum_ii_liv_2_superiorite_des_auteurs_sacres_sur_les_profanes_chap_27_en,sc20_theophilus_ad_autolycum_ii_liv_2_superiorite_des_auteurs_sacres_sur_les_profanes_chap_27,Ad Aut. II 27 (English),Ad Aut. II 27,0.99,0.71,27. Ἀλλὰ φήσει οὖν τις ἡμῖν · Θνητὸς φύσει ἐγένετο ὁ ἄνθρωπος ; Οὐδαμῶς. Τί οὖν ἀθάνατος ; Οὐδὲ τοῦτό φαμεν. Ἀλλὰ ἐρεῖ τις · οὐδὲν οὖν ἐγένετο ; Οὐδὲ τοῦτο λέγομεν. Οὔτε οὖν φύσει ,27. But someone will say to us: Was man made mortal by nature? Not at all. Then was he made immortal? Neither do we say that. But will someone say: Was he then made as nothing? Not
b92e4394-fba3-4dbd-96c0-cbf9dca10272,sc20_theophilus_ad_autolycum_ii_liv_2_superiorite_des_auteurs_sacres_sur_les_profanes_chap_1_en,sc20_theophilus_ad_autolycum_ii_liv_2_superiorite_des_auteurs_sacres_sur_les_profanes_chap_1,Ad Aut. II 1 (English),Ad Aut. II 1,0.99,0.81,"1. Ἐπειδὴ πρὸ τούτων τῶν ἡμερῶν ἐγένετο λόγος ἡμῖν, ὦ ἀγαθώτατε Αὐτόλυκε, πυθομένου σου τίς μου ὁ θεὸς καὶ δι' ὀλίγου παρασχόντος σου τὰ ὦτα τῇ ὁμιλίᾳ ἡμῖν, περὶ τῆς θεοσεβείας μου","1. Since some days ago there was a discussion between us, O most excellent Autolycus, when you asked who my God was, and after lending your ears briefly to our conversation, I set "
ad959ccf-2271-450d-a831-5b5570ad2052,sc20_theophilus_ad_autolycum_iii_liv_3_sur_la_question_prealable_chap_28_en,sc20_theophilus_ad_autolycum_iii_liv_3_sur_la_question_prealable_chap_28,Ad Aut. III 28 (English),Ad Aut. III 28,0.99,0.66,"28. Ἀπὸ δὲ καταβολῆς κόσμου ὁ πᾶς χρόνος κεφα-λαιωδῶς οὕτως κατάγεται. Ἀπὸ κτίσεως κόσμου ἕως κατα-κλυσμοῦ ἐγένοντο ἔτη, βαμβʹ. Ἀπὸ δὲ τοῦ κατακλυσμοῦ ἕως τεκνογονίας Ἀβραὰμ τοῦ πρ","28. The entire time from the foundation of the world is reckoned summarily as follows. From the creation of the world to the flood there were 2,242 years. From the flood to the bir"
af302f05-fb3a-4853-9b58-74ad8c21cd46,sc20_theophilus_ad_autolycum_iii_liv_3_sur_la_question_prealable_chap_4_en,sc20_theophilus_ad_autolycum_iii_liv_3_sur_la_question_prealable_chap_4,Ad Aut. III 4 (English),Ad Aut. III 4,0.99,0.73,"4. Οὐδὲ γὰρ ἐχρῆν ἡμᾶς ταῦτα ἀνασκευάζειν, εἰ μὴ ὅτι σε θεωρῶ νυνὶ διστάζοντα περὶ τὸν λόγον τῆς ἀληθείας. Φρό-νιμος γὰρ ὢν ἡδέως μωρῶν ἀνέχῃ · ἐπεί τοι οὐκ ἂν ἐκινήθης ὑπὸ ἀνόητων","4. Nor indeed would it have been necessary for us to refute these things, were it not that I see you now wavering about the word of truth. For although you are a prudent man, you r"
7d3abbef-d2fa-47fa-8f5b-359fb97c3c3c,sc20_theophilus_ad_autolycum_iii_liv_3_sur_la_question_prealable_chap_5_en,sc20_theophilus_ad_autolycum_iii_liv_3_sur_la_question_prealable_chap_5,Ad Aut. III 5 (English),Ad Aut. III 5,0.99,0.65,"5. Ἐπειδὴ οὖν πολλὰ ἀνέγνως, τί σοι ἔδοξεν τὰ Ζήνωνος ἢ τὰ Διογένους καὶ Κλεάνθους ὁπόσα περιέχουσιν αἱ βίβλοι αὐτῶν, διδάσκουσαι ἀνθρωποβορίας, πατέρας μὲν ὑπὸ ἰδίων τέκνων ἔψεσθα","5. Since you have read so extensively, what did you make of the writings of Zeno, Diogenes, and Cleanthes — insofar as their books contain them — which teach cannibalism? Fathers, "
970c12cb-2417-4138-aaa2-1ee7e2f873a3,sc268_origenes_peri_archon_iii_chap1_en,sc268_origenes_peri_archon_iii_chap1,De Princ. III 1 (English),De Princ. III 1,0.99,0.82,"<ΠΕΡΙ ΑΡΧΩΝ ΤΟΜΟΣ ΤΡΙΤΟΣ>αʹ. Περὶ αὐτεξουσίου, καὶ τῶν δοκούντων τοῦτο ἀναιρεῖνῥητῶν γραφικῶν λύσις καὶ ἑρμηνεία1. Ἐπεὶ δὲ ἐν τῷ κηρύγματι τῷ ἐκκλησιαστικῷ περιέχεταιὁ περὶ κρίσεως","<THIRD BOOK OF ON FIRST PRINCIPLES> Chapter 1. Concerning free will, and an exegetical resolution and interpretation of those scriptural passages which seem to abolish it. 1. Since"
7d6d9fcd-089d-4bff-9002-b43691767c8a,sc379_athenagoras_legatio_chap37_en,sc379_athenagoras_legatio_chap37,"Athenag., Leg. 37 (English)","Athenag., Leg. 37",0.99,0.66,"ΧΧΧVΙΙ 1. Ἀλλ' ἀνακείσθω μὲν ὁ περὶ τῆς ἀναστάσεως λόγος. Ὑμεῖς δέ, ὦ πάντα ἐν πᾶσι φύσει καὶ παιδείᾳ χρηστοὶ καὶ μέτριοι καὶ φιλάνθρωποι καὶ τῆς βασιλείας ἄξιοι, διαλελυ-μένῳ μὲν ","XXXVII 1. But let the treatise on the resurrection be set aside for now. As for you, O emperors, who are in all things and above all people good by nature and education, temperate,"
c2c648e5-2845-427b-b3d4-dd53369aa9c8,sc464_pamphilus_apologia_pro_origene_par76_en,sc464_pamphilus_apologia_pro_origene_par76,"Pamph., Apol. 76 (English)","Pamph., Apol. 76",0.99,0.67,"76. Origenes. Si reuelante Filio cognoscit Patrem Spiritus Sanctus, ergo ex ignorantia ad scientiam uenit, quod utique et impium pariter et stultum est, Spiritum Sanctum confiteri ","76. Origen. If the Holy Spirit comes to know the Father through the revelation of the Son, then he comes from ignorance to knowledge — which is equally impious and foolish, namely "
5bd9c9c0-0d67-4fe4-8a13-d58cc8322a70,sc464_pamphilus_apologia_pro_origene_par68_en,sc464_pamphilus_apologia_pro_origene_par68,"Pamph., Apol. 68 (English)","Pamph., Apol. 68",0.99,0.63,"68. Origenes. Nulla ergo natura est, secundum quod nos sentimus, quae non possit recipere malum ; <sed non continuo quia dicimus nullam esse naturam quae non possit recipere malum>","68. Origen. There is therefore no nature which, as we understand it, cannot receive evil. But by saying that there is no nature which cannot receive evil, we do not thereby affirm "
d2f01bb1-d26c-479e-b3f6-f09037e28684,sc464_pamphilus_apologia_pro_origene_par99_en,sc464_pamphilus_apologia_pro_origene_par99,"Pamph., Apol. 99 (English)","Pamph., Apol. 99",0.99,0.41,99. Origenes. Oportet autem scire nos quia per ineffabilia quaedam et secreta ac recondita quodam modo uiam sibi faciens Scriptura Sancta conatur hominibus indicare et intellectum ,"99. Origen. We must know that through certain ineffable and secret and hidden means, Holy Scripture, forging a path for itself in a certain way, strives to indicate to human beings"
8cb037ef-1137-45e9-b240-c0b107c122dd,sc470_aristides_apologia_chap8_en,sc470_aristides_apologia_chap8,"Aristides, Apol. 8 (English)","Aristides, Apol. 8",0.99,0.71,"1. Ἔλθωμεν οὖν καὶ ἐπὶ τοὺς Ἕλληνας, ἵνα ἴδωμεν τί ἄρα φρονοῦσι περὶ Θεοῦ. Οἱ οὖν Ἕλληνες σοφοὶ λέγοντες | εἶναι ἐμωράνθησαν χεῖρον τῶν Χαλδαίων, παρεισάγοντες θεοὺς πολλοὺς γεγενῆ","1. Let us proceed therefore also to the Greeks, so that we may see what they think about God. The Greeks, claiming to be wise, became more foolish than the Chaldeans, introducing m"
f26c6025-60e4-4943-a067-c6a5dbe60031,sc470_aristides_apologia_chap16_en,sc470_aristides_apologia_chap16,"Aristides, Apol. 16 (English)","Aristides, Apol. 16",0.99,0.3,"1-2. Ὄντως οὖν αὕτη ἐστὶν ἡ ὁδὸς τῆς ἀληθείας, ἥτις τοὺς ὁδεύοντας αὐτὴν εἰς τὴν αἰώνιον χειραγωγεῖ βασιλείαν τὴν ἐπηγγελμένην παρὰ Χριστοῦ ἐν τῇ μελλούσῃ ζωῇ.  4. Καὶ ἵνα γνῷς, ὦ ","1–2. Truly, therefore, this is the way of truth, which guides those who walk it to the eternal kingdom promised by Christ in the life to come. 4. And so that you may know, O King, "
1ece445d-e067-47c0-8d87-1b186343abc4,sc470_aristides_apologia_chap7_en,sc470_aristides_apologia_chap7,"Aristides, Apol. 7 (English)","Aristides, Apol. 7",0.99,0.52,"1. Οἱ δὲ νομίζοντες τὸν ἄνθρωπον εἶναι θεὸν πλανῶνται · ὁρῶμεν γὰρ αὐτὸν κυούμενον κατὰ ἀνάγκην καὶ τρεφόμενον καὶ γηράσκοντα καὶ μὴ θέλοντος αὐτοῦ · καὶ ποτὲ μὲν χαίρει, ποτὲ δὲ λ","1. Those who suppose a human being to be a god are deceived; for we see him conceived by necessity, nourished and growing old against his will; at one time he rejoices, at another "
9304f2ad-cc0a-4980-91d0-80682070caa5,sc507_iustinus_apologia_i_chap17_en,sc507_iustinus_apologia_i_chap17,"Just., Apol. I 17 (English)","Just., Apol. I 17",0.99,0.56,"1. Φόρους δὲ καὶ εἰσφορὰς τοῖς ὑφ' ὑμῶν τεταγμένοις πανταχοῦ πρὸ πάντων πειρώμεθα φέρειν, ὡς ἐδιδάχθημεν παρ' αὐτοῦ. 2. Κατ' ἐκεῖνο γὰρ τοῦ καιροῦ προσελθόντες τινὲς ἠρώτων αὐτόν, ","1. We strive to pay the taxes and levies imposed by you everywhere before all else, as we were taught by him. 2. For at that time certain people came and asked him whether it was n"
ecbdc184-1028-4f38-9163-93f158ca802e,sc507_iustinus_apologia_i_chap23_en,sc507_iustinus_apologia_i_chap23,"Just., Apol. I 23 (English)","Just., Apol. I 23",0.99,0.71,"1. Ἵνα δὲ ἤδη καὶ τοῦτο φανερὸν ὑμῖν γένηται, ὅτι ὁπόσα λέγομεν μαθόντες παρὰ τοῦ Χριστοῦ καὶ τῶν προελθόντων αὐτοῦ προφητῶν μόνα ἀληθῆ ἐστι καὶ πρεσβύτερα πάντων <τῶν> γεγενημένων","1. In order that this may now be made clear to you as well — that everything we say, having learned it from Christ and the prophets who preceded him, is alone true and is older tha"
